Образец	Страна	Год	Хозяин	Длина контига, нт	Профиль	Идентичность, %	Длина выравнивания, амк	Мисматчи, амк	Начало контига	Конец контига	Начало референса	Конец референса	Длина референса, амк	Покрытие контига, %	Покрытие референса, %	E-value	Bit-score	Бласт хит	Инфо	Источник
SRR24113076	China	2016	Myotis_chinensis	1371	Crohivirus|polyprotein	29.7	344	199	1188	247	60	390	468	68.7	70.7	7.11e-26	112.0	YP_009329869.1 RdRp [Beihai barnacle virus 13]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912570 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113076	China	2016	Myotis_chinensis	465	Parechovirus|2A_2B_2C	98.1	155	2	1	465	428	581	2035	100.0	7.6	2.24e-94	301.0	NP_733845.1 nonstructural polyprotein [Aphid lethal paralysis virus]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912570 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113076	China	2016	Myotis_chinensis	568	Astroviridae|1B	68.1	188	60	5	568	568	755	816	99.3	23.0	9.40e-89	279.0	YP_009664787.1 polyprotein 1AB, partial [Mamastrovirus 18]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912570 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113076	China	2016	Myotis_chinensis	414	Kobuvirus|polyprotein_custom	81.9	138	24	414	1	273	409	2428	100.0	5.6	1.44e-68	226.0	YP_009664723.1 polyprotein, partial [Bat picornavirus]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912570 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113076	China	2016	Myotis_chinensis	682	Kobuvirus|polyprotein_custom	87.2	226	28	3	680	30	254	2428	99.4	9.3	3.48e-124	390.0	YP_009664723.1 polyprotein, partial [Bat picornavirus]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912570 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113076	China	2016	Myotis_chinensis	904	Astroviridae|1A	24.7	170	119	93	578	17	185	886	53.8	19.1	3.97e-06	51.6	YP_006905855.1 ORF1a [Astrovirus VA4]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912570 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113076	China	2016	Myotis_chinensis	7692	Sapovirus|polyprotein_nonstructural	41.4	2320	1257	1	6789	2	2276	2284	88.3	99.6	0.00e+00	1712.0	YP_006347580.1 polyprotein [Bat sapovirus TLC58/HK]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912570 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113076	China	2016	Myotis_chinensis	1000	Hepatovirus|polyprotein	97.0	333	10	999	1	1478	1810	2035	99.9	16.4	1.65e-227	676.0	NP_733845.1 nonstructural polyprotein [Aphid lethal paralysis virus]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912570 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113076	China	2016	Myotis_chinensis	22112	Parechovirus|polyprotein	27.6	199	118	2180	2737	364	549	856	2.5	21.7	3.62e-06	57.8	NP_612245.1 ORF023R [Infectious spleen and kidney necrosis virus]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912570 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113076	China	2016	Myotis_chinensis	400	Astroviridae|1B	64.9	131	46	395	3	12	142	522	98.3	25.1	1.67e-55	183.0	YP_009664790.1 non-structural polyprotein 1AB, partial [Bat astrovirus Tm/Guangxi/LD38/2007]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912570 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113076	China	2016	Myotis_chinensis	377	Astroviridae|1b_pcr_primer_region	32.1	131	66	6	359	315	435	561	93.9	21.6	8.34e-08	52.4	YP_009346039.1 RdRp [Wuhan insect virus 22]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912570 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113076	China	2016	Myotis_chinensis	556	Vesivirus|polyprotein_nonstructural	35.2	54	35	211	50	81	134	136	29.1	39.7	3.13e-06	47.8	YP_007676278.1 ubiquitin [Micromonas pusilla virus 12T]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912570 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113076	China	2016	Myotis_chinensis	15217	Astroviridae|1B	99.4	2546	15	3	7640	4117	6662	6662	50.2	38.2	0.00e+00	5242.0	YP_009199608.1 ORF1ab polyprotein [BtMr-AlphaCoV/SAX2011]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912570 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113076	China	2016	Myotis_chinensis	9025	Aphthovirus|polyprotein	40.0	1557	719	4244	8428	318	1821	1830	46.4	82.2	6.16e-290	919.0	YP_009342327.1 hypothetical protein 1 [Wuhan insect virus 11]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912570 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113076	China	2016	Myotis_chinensis	2340	Astroviridae|1B	55.3	403	172	1206	1	27	422	553	51.5	71.6	9.03e-147	444.0	YP_006905859.1 ORF1b, partial [Astrovirus VA3]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912570 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113076	China	2016	Myotis_chinensis	505	Crohivirus|polyprotein	30.0	170	112	504	13	810	978	2693	97.4	6.3	4.35e-13	69.3	YP_009345913.1 hypothetical protein [Beihai picorna-like virus 57]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912570 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113076	China	2016	Myotis_chinensis	311	Astroviridae|2	83.5	103	16	2	310	265	366	720	99.4	14.2	2.05e-50	171.0	YP_009664784.1 capsid protein precursor [Bat astrovirus Tm/Guangxi/LD77/2007]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912570 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113076	China	2016	Myotis_chinensis	962	Crohivirus|polyprotein	36.1	216	115	5	598	167	377	532	61.7	39.7	3.44e-18	88.2	YP_009333350.1 RdRp [Beihai partiti-like virus 2]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912570 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113076	China	2016	Myotis_chinensis	4773	Hepatovirus|polyprotein	35.0	512	305	3211	4686	2671	3174	3187	30.9	15.8	4.10e-79	294.0	YP_009329861.1 hypothetical protein [Wuhan spider virus 2]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912570 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113076	China	2016	Myotis_chinensis	1199	Bopivirus|polyprotein	42.0	274	144	388	1197	7	269	441	67.6	59.6	4.21e-63	211.0	YP_009337376.1 hypothetical protein 2 [Wenzhou sobemo-like virus 4]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912570 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113076	China	2016	Myotis_chinensis	7653	Sapovirus|polyprotein_nonstructural	42.7	2146	1170	7207	890	155	2281	2284	82.6	93.1	0.00e+00	1684.0	YP_006347580.1 polyprotein [Bat sapovirus TLC58/HK]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912570 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113076	China	2016	Myotis_chinensis	754	Oscivirus|polyprotein	92.8	251	15	754	2	1900	2147	2428	99.9	10.2	9.29e-153	473.0	YP_009664723.1 polyprotein, partial [Bat picornavirus]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912570 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113076	China	2016	Myotis_chinensis	3064	Senecavirus|polyprotein	33.1	145	86	874	1293	366	504	2672	13.7	5.2	2.57e-08	62.0	YP_009337019.1 hypothetical protein 1 [Hubei picorna-like virus 74]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912570 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113076	China	2016	Myotis_chinensis	408	Mosavirus|polyprotein	42.9	77	29	105	323	772	837	2239	53.7	2.9	2.34e-05	45.8	YP_009351863.1 polyprotein [kunsagivirus C1]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912570 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113076	China	2016	Myotis_chinensis	354	Hepatovirus|polyprotein	36.7	120	68	18	353	2531	2650	3023	94.9	4.0	4.46e-14	70.1	YP_009337653.1 hypothetical protein [Sanxia water strider virus 21]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912570 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113076	China	2016	Myotis_chinensis	436	Astroviridae|1A	29.5	105	69	100	408	84	185	874	70.9	11.7	9.89e-07	50.1	NP_795334.1 putative serine protase [Mamastrovirus 10]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912570 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	364	Cosavirus|polyprotein	51.3	117	56	356	6	645	760	1100	96.4	10.5	2.60e-31	119.0	YP_009551684.1 RNA-dependent RNA polymerase [Eimeria stiedai RNA virus 1]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	369	Enterovirus|polyprotein	58.8	114	43	331	2	689	802	2378	89.4	4.8	6.65e-35	129.0	YP_005351240.1 polyprotein [Canine picornavirus]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	3073	Astroviridae|1A	64.4	320	114	2112	3071	1	320	470	31.2	68.1	3.34e-147	449.0	YP_009664783.1 non-structural polyprotein 1AB, partial [Bat astrovirus Tm/Guangxi/LD77/2007]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	449	Ampivirus|polyprotein	38.2	123	70	375	13	62	180	404	80.8	29.5	1.73e-15	75.1	YP_001883378.1 aminoacylase [Musca domestica salivary gland hypertrophy virus]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	394	Astroviridae|1B	60.5	114	45	5	346	184	297	525	86.8	21.7	2.27e-39	140.0	YP_009336659.1 hypothetical protein 2 [Hubei tombus-like virus 17]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	2061	Enterovirus|polyprotein	64.7	683	228	2060	18	1503	2174	2383	99.1	28.2	1.12e-298	886.0	YP_004782528.1 polyprotein [Bat picornavirus 1]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	664	Harkavirus|polyprotein	43.8	178	91	660	136	658	829	2752	79.1	6.3	2.38e-33	129.0	YP_009448183.1 polyprotein [Armigeres iflavirus]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	1100	Harkavirus|polyprotein	65.0	369	124	1100	3	393	759	945	99.8	38.8	1.14e-167	495.0	YP_009329823.1 structural protein [Bivalve RNA virus G5]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	789	Astroviridae|2	65.2	253	86	1	756	177	428	707	95.8	35.6	3.48e-111	338.0	YP_009664786.1 capsid protein precursor [Mamastrovirus 16]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	692	Aphthovirus|polyprotein	71.8	227	64	1	681	555	781	1100	98.4	20.6	1.85e-108	338.0	YP_009551684.1 RNA-dependent RNA polymerase [Eimeria stiedai RNA virus 1]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	596	Sapovirus|polyprotein_nonstructural	37.5	200	118	1	594	808	1002	2272	99.7	8.6	1.26e-34	132.0	YP_009345598.1 polyprotein [Bat sapovirus]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	2398	Sapovirus|polyprotein_nonstructural	36.7	675	403	1982	3	161	826	2284	82.6	29.2	1.83e-134	444.0	YP_006347580.1 polyprotein [Bat sapovirus TLC58/HK]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	682	Astroviridae|2	64.1	217	76	681	34	213	428	707	95.0	30.6	6.35e-90	281.0	YP_009664786.1 capsid protein precursor [Mamastrovirus 16]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	580	Astroviridae|1A	36.5	192	77	11	574	587	737	849	97.2	17.8	1.10e-18	86.3	YP_004782205.1 ORF1a [Mouse astrovirus M-52/USA/2008]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	683	Bopivirus|polyprotein	72.9	229	60	683	3	274	502	2378	99.7	9.6	1.47e-106	340.0	YP_005351240.1 polyprotein [Canine picornavirus]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	941	Kobuvirus|3A_3B_3C_3D	51.4	319	146	941	3	1331	1646	1997	99.8	15.8	1.24e-99	324.0	YP_009336743.1 hypothetical protein 1 [Wenling crustacean virus 3]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	372	Sakobuvirus|polyprotein	42.5	113	60	32	370	114	221	2428	91.1	4.4	5.49e-14	70.1	YP_009664723.1 polyprotein, partial [Bat picornavirus]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	786	Aphthovirus|polyprotein	66.0	262	89	1	786	496	757	1100	100.0	23.8	9.52e-115	357.0	YP_009551684.1 RNA-dependent RNA polymerase [Eimeria stiedai RNA virus 1]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	383	Picornaviridae|polyprotein	43.7	126	67	8	379	1737	1860	2257	97.1	5.5	7.25e-27	107.0	YP_009330058.1 hypothetical protein 3 [Hubei picorna-like virus 82]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	623	Rosavirus|polyprotein	35.7	126	81	22	399	203	328	626	60.7	20.1	2.07e-20	91.7	YP_009336913.1 hypothetical protein 1 [Sanxia sobemo-like virus 5]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	2789	Cosavirus|polyprotein	46.4	735	382	2247	70	367	1098	1100	78.1	66.5	3.30e-188	574.0	YP_009551684.1 RNA-dependent RNA polymerase [Eimeria stiedai RNA virus 1]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	8379	Ailurivirus|polyprotein	62.8	2199	775	1605	8162	82	2251	2251	78.3	96.4	0.00e+00	2720.0	YP_009121743.1 polyprotein [mischivirus C1]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	483	Enterovirus|polyprotein	66.4	149	44	444	1	1890	2033	2372	91.9	6.1	6.15e-58	197.0	YP_004782529.1 polyprotein [Bat picornavirus 2]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	380	Harkavirus|polyprotein	60.0	125	50	6	380	375	499	884	98.7	14.1	4.22e-43	153.0	NP_108651.1 RNA-dependent RNA polymerase [Eimeria brunetti RNA virus 1]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	301	Bopivirus|polyprotein	61.0	100	37	297	4	180	279	311	97.7	32.2	1.44e-36	128.0	YP_005352648.1 VP1 [Canine picornavirus]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	751	Picornaviridae|polyprotein	28.0	225	145	636	1	1554	1774	2297	84.7	9.6	1.94e-14	75.9	YP_009407937.1 RNA-dependent RNA polymerase [Solenopsis invicta virus 4]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	394	Bopivirus|polyprotein	56.0	134	52	392	3	1169	1299	2383	99.0	5.5	2.86e-38	139.0	YP_004782528.1 polyprotein [Bat picornavirus 1]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	1075	Astroviridae|2	33.1	320	202	4	960	394	702	707	89.0	43.7	1.10e-34	137.0	YP_009664786.1 capsid protein precursor [Mamastrovirus 16]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	1423	Astroviridae|1B	44.6	433	236	1357	68	34	465	468	90.7	92.3	2.11e-122	368.0	YP_009329869.1 RdRp [Beihai barnacle virus 13]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	553	Ampivirus|polyprotein	35.8	148	85	93	536	191	328	595	80.3	23.2	3.05e-17	81.6	YP_009665259.1 glucosamine--fructose-6-phosphate aminotransferase [Paramecium bursaria Chlorella virus NYs1]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	377	Parechovirus|2A_2B_2C	54.1	122	56	376	11	1287	1408	2207	97.1	5.5	3.04e-40	145.0	YP_009361997.1 polyprotein [parechovirus D1]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	561	Bopivirus|polyprotein	65.0	163	57	559	71	26	188	336	87.2	48.5	4.94e-74	228.0	YP_004782551.1 2C [Bat picornavirus 1]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	380	Harkavirus|polyprotein	75.2	125	31	5	379	111	235	945	98.7	13.2	9.64e-60	200.0	YP_009329823.1 structural protein [Bivalve RNA virus G5]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	1165	Crohivirus|polyprotein	43.2	213	120	524	1162	5	216	2173	54.8	9.8	7.70e-46	172.0	YP_009345900.1 polyprotein [Crohivirus B]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	933	Bopivirus|polyprotein	67.1	310	102	932	3	643	952	1100	99.7	28.2	9.51e-135	411.0	YP_009551684.1 RNA-dependent RNA polymerase [Eimeria stiedai RNA virus 1]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	1627	Cosavirus|polyprotein	47.1	527	260	10	1554	579	1098	1100	95.0	47.3	1.58e-140	436.0	YP_009551684.1 RNA-dependent RNA polymerase [Eimeria stiedai RNA virus 1]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	340	Aquamavirus|polyprotein	29.3	75	45	310	86	507	573	945	66.2	7.1	7.57e-05	43.5	YP_009047194.1 predicted structural protein [Asterionellopsis glacialis RNA virus]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
SRR24113097	China	2016	Myotis_laniger	427	Hepatovirus|polyprotein	43.8	64	36	427	236	2122	2185	2208	45.0	2.9	3.21e-10	60.1	YP_009337404.1 hypothetical protein 3 [Hubei picorna-like virus 81]	BioProject: PRJNA953205 | SRA Study: SRP431665 | Experiment: SRX19912548 | source_file: batch_4/best_blast_hits.tsv	batch_4/best_blast_hits.tsv
