Образец	Страна	Год извлечения	Хозяин	Длина контига	Профиль	На что бластанулось	Bitscore	Информация
SRR14381429	China	2020	Rhinolophus malayanus	1290	Enterovirus	hypothetical protein [Hubei myriapoda virus 1]	129.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR14381429	China	2020	Rhinolophus malayanus	620	Crohivirus	hypothetical protein [Hubei myriapoda virus 1]	129.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	392	Rafivirus	DNA methyltransferase [Synechococcus virus S-ESS1]	129.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR30793080				469	Erbovirus	catalase [Tupanvirus soda lake]	129.0	
SRR33769988				541	Harkavirus	ORF B [Trichoplusia ni TED virus]	129.0	
SRR33769988				695	Harkavirus	ORF B [Trichoplusia ni TED virus]	129.0	
SRR19115554	Switzerland	2020	Myotis myotis	200	Hepatovirus	non-structural polyprotein [Kashmir bee virus]	129.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	248	Cosavirus	hypothetical protein [Hubei picorna-like virus 26]	129.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR30793080				740	Oscivirus	hypothetical protein QIT80_gp82 (endogenous virus) [Pseudomonas phage phiAH14a]	129.0	
SRR30793080				410	Parechovirus	polyprotein [parechovirus A1]	129.0	
SRR19115554	Switzerland	2020	Myotis myotis	732	Aalivirus	replication associated protein [Chimpanzee faeces associated circular DNA virus 1]	129.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	1155	Caliciviridae	pol polyprotein, partial [Walleye epidermal hyperplasia virus 1]	129.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR33769988				415	Avastrovirus	IS1182-like element ISSau3 family transposase [Staphylococcus prophage phiPV83]	128.0	
SRR19115554	Switzerland	2020	Myotis myotis	732	Ailurivirus	hypothetical protein [Sanxia water strider virus 9]	128.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	619	Kobuvirus	polyprotein [Dinocampus coccinellae paralysis virus]	128.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR33769988				410	Harkavirus	ORF B [Trichoplusia ni TED virus]	128.0	
SRR19115554	Switzerland	2020	Myotis myotis	425	Enterovirus	hypothetical protein 3 [Hubei sobemo-like virus 13]	128.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1222	Enterovirus	hypothetical protein [Hubei myriapoda virus 1]	128.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	344	Enterovirus	hypothetical protein 2 [Sanxia water strider virus 10]	128.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	430	Hepatovirus	hypothetical protein [Hubei picorna-like virus 26]	127.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR30793080				364	Hepatovirus	hypothetical protein 1 [Wuhan arthropod virus 2]	127.0	
SRR19115554	Switzerland	2020	Myotis myotis	598	Kunsagivirus	replication-associated protein [Sewage-associated circular DNA virus-33]	127.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14860657				413	Norovirus	phosphoenolpyruvate synthase [Fadolivirus algeromassiliense]	127.0	
SRR30793080				330	Ampivirus	nucleotide sugar dehydrogenase [Acanthamoeba castellanii medusavirus]	127.0	
SRR33769988				562	Harkavirus	ORF B [Trichoplusia ni TED virus]	127.0	
SRR14381429	China	2020	Rhinolophus malayanus	649	Crohivirus	hypothetical protein [Hubei myriapoda virus 1]	127.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	412	Crohivirus	hypothetical protein 2 [Wuhan millipede virus 3]	126.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	2477	Hunnivirus	replication-associated protein [Gull circovirus]	126.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	413	Bopivirus	hypothetical protein 1 [Hubei picorna-like virus 16]	126.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	570	Kunsagivirus	RdRp [Australian Anopheles totivirus]	126.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1332	Bopivirus	hypothetical protein 1 [Beihai sipunculid worm virus 5]	126.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1394	Caliciviridae	hypothetical protein 2 [Wuhan arthropod virus 3]	125.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	796	Crohivirus	hypothetical protein [Wenzhou picorna-like virus 47]	125.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	443	Crohivirus	structural polyprotein [Black queen cell virus]	125.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	769	Crohivirus	hypothetical protein [Hubei picorna-like virus 26]	125.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	4469	Caliciviridae	hypothetical protein [Wuhan house centipede virus 3]	125.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	461	Gallivirus	minor head protein [Enterococcus phage 9183]	125.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR30793080				479	Parechovirus	portal protein [Flavobacterium phage FCL-2]	125.0	
SRR30793080				318	Lagovirus	DNA polymerase [Bordetella phage CN2]	125.0	
SRR19115554	Switzerland	2020	Myotis myotis	974	Lagovirus	RdRp [Wuhan insect virus 23]	125.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR30793080				389	Norovirus	replication-associated protein [Dragonfly larvae associated circular virus-4]	125.0	
SRR33769988				759	Rafivirus	serine-threonine kinase [Ectocarpus siliculosus virus 1]	125.0	
SRR33769988				13242	Gallivirus	Cysteine desulfurase NifS [Pacmanvirus A23]	125.0	
SRR14381429	China	2020	Rhinolophus malayanus	323	Norovirus	chaperonin groEL [Cellulophaga phage phi14:2]	124.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR14381429	China	2020	Rhinolophus malayanus	354	Crohivirus	hypothetical protein [Shahe heteroptera virus 1]	124.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	728	Limnipivirus	tail length tape measure protein [Paracoccus phage Shpa]	124.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR33769988				779	Salivirus	hypothetical protein CsmBV13.10 [Bracoviriform facetosae]	124.0	
SRR19115554	Switzerland	2020	Myotis myotis	335	Hepatovirus	hypothetical protein [Hubei picorna-like virus 26]	124.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	4529	Parechovirus	hypothetical protein [Hubei coleoptera virus 2]	124.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR30793080				585	Megrivirus	putative replication initiation protein [Calanoida sp. copepod associated circular virus]	124.0	
SRR19115554	Switzerland	2020	Myotis myotis	1679	Hepatovirus	hypothetical protein [Hubei picorna-like virus 65]	124.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	427	Astroviridae	capsid protein precursor [Bat astrovirus Hp/Guangxi/LC03/2007]	124.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR14860657				436	Salivirus	dehydrogenase [Synechococcus phage S-RSM4]	123.0	
SRR19115554	Switzerland	2020	Myotis myotis	311	Norovirus	RdRp [Wuhan insect virus 22]	123.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	802	Enterovirus	replication associated protein [Sigmofec virus UA08Rod_17746]	123.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	218	Cosavirus	hypothetical protein [Hubei picorna-like virus 26]	123.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1029	Harkavirus	protein A [Pariacoto virus]	123.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	418	Parechovirus	RdRp [Australian Anopheles totivirus]	123.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	2613	Enterovirus	hypothetical protein [Hubei myriapoda virus 1]	123.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	2377	Aalivirus	replication-associated protein [Dragonfly circularisvirus]	122.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	557	Hepatovirus	hypothetical protein [Hubei picorna-like virus 44]	122.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	12654	Norovirus	hypothetical protein [Hubei picorna-like virus 53]	122.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	920	Parechovirus	putative Rep protein [Circovirus-like genome DCCV-5]	122.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	558	Ampivirus	head decoration [Escherichia phage phi92]	122.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	595	Harkavirus	hypothetical protein 1 [Wuhan insect virus 11]	122.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR30793080				327	Norovirus	putative bacteriophage host-specificity protein  Lambda gpJ homolog [Salmonella phage Fels-1]	122.0	
SRR14860657				997	Salivirus	methionyl-tRNA synthetase [Fadolivirus algeromassiliense]	122.0	
SRR19115554	Switzerland	2020	Myotis myotis	827	Lagovirus	RdRp [Wuhan insect virus 23]	122.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	471	Sapovirus	ATP-dependent protease La Type I [Kaumoebavirus]	122.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR14381429	China	2020	Rhinolophus malayanus	2074	Enterovirus	hypothetical protein [Hubei myriapoda virus 1]	122.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR30793080				459	Harkavirus	replication associated protein [Lake Sarah-associated circular molecule 6]	122.0	
SRR19115554	Switzerland	2020	Myotis myotis	778	Enterovirus	replication-associated protein [Woodlouse hunter spider associated circular virus 1]	122.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	304	Crohivirus	hypothetical protein 2 [Hubei toti-like virus 15]	122.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	699	Kunsagivirus	head-tail adaptor Ad3 [Enterobacteria phage Sf101]	121.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	332	Oscivirus	polyprotein [Helicoverpa armigera iflavirus]	121.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR30793080				397	Aalivirus	HNH endonuclease [Acinetobacter phage YMC11/12/R2315]	121.0	
SRR30793080				323	Limnipivirus	RdRp [Wuhan insect virus 23]	121.0	
SRR33769988				880	Ampivirus	ORF B [Trichoplusia ni TED virus]	120.0	
SRR30793080				602	Torchivirus	hypothetical protein M1M26_gp02 [Olleya phage Harreka_1]	120.0	
SRR19115554	Switzerland	2020	Myotis myotis	282	Avihepatovirus	hypothetical protein [Hubei picorna-like virus 26]	120.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	527	Sapovirus	inosine-5'-monophosphate dehydrogenase [Fadolivirus algeromassiliense]	120.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	731	Torchivirus	polyprotein [Wabat virus]	120.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR30793080				332	Tremovirus	terminase small subunit [Salmonella phage 103203_sal5]	120.0	
SRR30793080				397	Salivirus	UTP-glucose-1-phosphate uridylyltransferase [Bacillus phage SP-15]	119.0	
SRR19115554	Switzerland	2020	Myotis myotis	760	Norovirus	replication-associated protein [Northern red-backed vole stool-associated circular virus 11]	119.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR33769988				860	Potamipivirus	transposase [Paenibacillus phage Xenia]	119.0	
SRR30793080				1452	Norovirus	putative capsid protein [Panicum ecklonii-associated virus]	119.0	
SRR14381429	China	2020	Rhinolophus malayanus	517	Crohivirus	hypothetical protein [Hubei myriapoda virus 1]	119.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR14381429	China	2020	Rhinolophus malayanus	447	Hepatovirus	polyprotein [Varroa destructor virus 2]	119.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	329	Hepatovirus	hypothetical protein [Hubei picorna-like virus 26]	119.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	378	Harkavirus	replication-associated protein [Circoviridae 19 LDMD-2013]	118.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	351	Ampivirus	hypothetical protein [Hubei picorna-like virus 50]	118.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	430	Lagovirus	hypothetical protein SpyM3_1322 [Streptococcus phage 315.5]	118.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR33769988				760	Harkavirus	ORF B [Trichoplusia ni TED virus]	118.0	
SRR14381429	China	2020	Rhinolophus malayanus	703	Enterovirus	hypothetical protein [Hubei myriapoda virus 1]	118.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	762	Norovirus	replication-associated protein [Northern red-backed vole stool-associated circular virus 11]	118.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	1222	Norovirus	RNA-dependent RNA polymerase [Lasius neglectus virus 1]	118.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR30793080				458	Poecivirus	HNH endonuclease [Xanthomonas phage CP1]	118.0	
SRR14381429	China	2020	Rhinolophus malayanus	834	Senecavirus	hypothetical protein [Hubei myriapoda virus 1]	117.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	632	Norovirus	replication-associated protein [Avon-Heathcote Estuary associated circular virus 19]	117.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR30793080				510	Vesivirus	terminase large subunit [Arthrobacter phage SilentRX]	117.0	
SRR33769988				1779	Rosavirus	aminotransferase [Tupanvirus deep ocean]	117.0	
SRR19115554	Switzerland	2020	Myotis myotis	1096	Hepatovirus	hypothetical protein 1 [Beihai picorna-like virus 100]	117.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	529	Norovirus	replication-associated protein [Cybaeus spider associated circular virus 1]	117.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	898	Norovirus	putative Rep protein [Circovirus-like genome DCCV-11]	117.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	627	Ampivirus	minor head protein [Bacillus phage Bolokhovo]	117.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	391	Harkavirus	replication-associated protein [Dragonfly larvae associated circular virus-6]	117.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	710	Rosavirus	polyprotein [Biomphalaria virus 3]	117.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	326	Astroviridae	RdRp [Beihai barnacle virus 12]	117.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	604	Parechovirus	polypeptide [Lygus lineolaris virus 1]	116.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	1222	Enterovirus	hypothetical protein [Hubei myriapoda virus 1]	116.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	354	Caliciviridae	RNA-dependent RNA polymerase [Hop trefoil cryptic virus 2]	116.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	325	Cosavirus	hypothetical protein [Hubei picorna-like virus 46]	116.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR33769988				335	Sakobuvirus	pol gene polyprotein [Feline leukemia virus]	116.0	
SRR30793080				1033	Hepatovirus	tail length tape measure protein [Enterococcus phage nattely]	116.0	
SRR19115554	Switzerland	2020	Myotis myotis	346	Tremovirus	hypothetical protein 2 [Ubei picorna-like virus 3]	115.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	3828	Caliciviridae	hypothetical protein 1 [Beihai picorna-like virus 121]	115.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	409	Lagovirus	hypothetical protein CR3_gp221 [Cronobacter phage CR3]	115.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	226	Hepatovirus	hypothetical protein [Hubei picorna-like virus 26]	115.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
