Query,Name,Contig,Frame,Score,From,To,Alignment_length,HMM_length,Coverage,Threshold,Score_ratio,Length_contig
Parechovirus_polyprotein,k141_26249|frame=-2,k141_26249,-2,17.475608825683594,2005,2055,51,2205,0.02312925170068027,12,1.4563007354736328,309
Kobuvirus_polyprotein,k141_25146|frame=-2,k141_25146,-2,17.453710556030273,2265,2392,128,2410,0.053112033195020746,15,1.1635807037353516,481
Astroviridae_1A,k141_33126|frame=3,k141_33126,3,17.445283889770508,424,497,74,858,0.08624708624708624,15,1.1630189259847006,1013
Kobuvirus_VP0-VP3-VP1,k141_1623|frame=1,k141_1623,1,17.412813186645508,67,209,143,845,0.16923076923076924,15,1.1608542124430339,1711
Kobuvirus_VP0-VP3-VP1,k141_12956|frame=3,k141_12956,3,17.400503158569336,265,349,85,845,0.10059171597633136,15,1.1600335439046223,769
Kobuvirus_polyprotein,k141_28217|frame=-3,k141_28217,-3,17.35944366455078,381,531,151,2410,0.06265560165975104,15,1.1572962443033854,2163
Astroviridae_1B_pcr_primer_region_RDRP,k141_2592|frame=-1,k141_2592,-1,17.345603942871094,45,85,41,128,0.3203125,15,1.1563735961914063,327
Astroviridae_1A,k141_24860|frame=-3,k141_24860,-3,17.32905387878418,454,497,44,858,0.05128205128205128,15,1.155270258585612,1094
Astroviridae_1B,k141_17201|frame=2,k141_17201,2,17.277080535888672,310,382,73,516,0.14147286821705427,15,1.1518053690592447,757
Parechovirus_2A_2B_2C,k141_24369|frame=-3,k141_24369,-3,17.258420944213867,107,200,94,594,0.15824915824915825,12,1.4382017453511555,1222
Astroviridae_1B_pcr_primer_region_RDRP,k141_7561|frame=-1,k141_7561,-1,17.25371551513672,16,117,102,128,0.796875,15,1.1502477010091146,662
Parechovirus_VP0_VP3_VP1,k141_15146|frame=1,k141_15146,1,17.25341796875,107,175,69,808,0.0853960396039604,12,1.4377848307291667,1109
Kobuvirus_3A_3B_3C_3D,k141_2592|frame=-1,k141_2592,-1,17.117050170898438,440,477,38,627,0.06060606060606061,15,1.141136678059896,327
Kobuvirus_2A_2B_2C,k141_846|frame=-1,k141_846,-1,17.080759048461914,270,326,57,635,0.08976377952755905,15,1.138717269897461,2153
Kobuvirus_VP0-VP3-VP1,k141_35573|frame=-3,k141_35573,-3,17.064287185668945,66,209,144,845,0.17041420118343195,15,1.137619145711263,1190
Astroviridae_1A,k141_31730|frame=2,k141_31730,2,17.061511993408203,437,497,61,858,0.07109557109557109,15,1.1374341328938802,351
Parechovirus_VP0_VP3_VP1,k141_35113|frame=-2,k141_35113,-2,17.033239364624023,118,187,70,808,0.08663366336633663,12,1.4194366137186687,868
Parechovirus_3A_3B_3C_3D,k141_21050|frame=-2,k141_21050,-2,16.985092163085938,236,297,62,567,0.10934744268077601,12,1.4154243469238281,301
Parechovirus_VP0_VP3_VP1,k141_35365|frame=1,k141_35365,1,16.959177017211914,262,287,26,808,0.03217821782178218,12,1.4132647514343262,494
Astroviridae_1B_pcr_primer_region_RDRP,k141_5857|frame=-2,k141_5857,-2,16.940580368041992,48,115,68,128,0.53125,15,1.1293720245361327,413
Kobuvirus_3A_3B_3C_3D,k141_5529|frame=2,k141_5529,2,16.9269962310791,102,145,44,627,0.07017543859649122,15,1.1284664154052735,502
Parechovirus_3A_3B_3C_3D,k141_11768|frame=1,k141_11768,1,16.90806007385254,430,545,116,567,0.20458553791887124,12,1.4090050061543782,632
Kobuvirus_polyprotein,k141_1045|frame=1,k141_1045,1,16.897306442260742,1387,1475,89,2410,0.036929460580912864,15,1.126487096150716,869
Kobuvirus_3A_3B_3C_3D,k141_21422|frame=3,k141_21422,3,16.85947036743164,242,300,59,627,0.09409888357256778,15,1.1239646911621093,353
Parechovirus_3A_3B_3C_3D,k141_35669|frame=-2,k141_35669,-2,16.845685958862305,103,220,118,567,0.20811287477954143,12,1.4038071632385254,1072
Astroviridae_1A,k141_26778|frame=1,k141_26778,1,16.821956634521484,448,497,50,858,0.05827505827505827,15,1.1214637756347656,947
Astroviridae_1A,k141_9697|frame=2,k141_9697,2,16.8140811920166,446,566,121,858,0.14102564102564102,15,1.12093874613444,635
Kobuvirus_3A_3B_3C_3D,k141_33133|frame=-1,k141_33133,-1,16.751577377319336,310,520,211,627,0.3365231259968102,15,1.1167718251546224,1985
Parechovirus_polyprotein,k141_28117|frame=1,k141_28117,1,16.683515548706055,178,246,69,2205,0.031292517006802724,12,1.3902929623921711,662
Kobuvirus_VP0-VP3-VP1,k141_7854|frame=1,k141_7854,1,16.660419464111328,318,441,124,845,0.1467455621301775,15,1.1106946309407553,947
Parechovirus_VP0_VP3_VP1,k141_30568|frame=2,k141_30568,2,16.629066467285156,101,169,69,808,0.0853960396039604,12,1.3857555389404297,489
Parechovirus_3A_3B_3C_3D,k141_12694|frame=-2,k141_12694,-2,16.61918067932129,26,77,52,567,0.09171075837742504,12,1.3849317232767742,518
Astroviridae_1B,k141_25314|frame=-2,k141_25314,-2,16.600048065185547,318,382,65,516,0.12596899224806202,15,1.1066698710123697,423
Parechovirus_3A_3B_3C_3D,k141_29106|frame=-2,k141_29106,-2,16.585411071777344,373,542,170,567,0.2998236331569665,12,1.3821175893147786,725
Parechovirus_polyprotein,k141_846|frame=-1,k141_846,-1,16.576004028320312,1191,1240,50,2205,0.022675736961451247,12,1.3813336690266926,2153
Parechovirus_polyprotein,k141_4353|frame=1,k141_4353,1,16.55443572998047,1914,2068,155,2205,0.07029478458049887,12,1.3795363108317058,574
Kobuvirus_VP0-VP3-VP1,k141_27917|frame=-1,k141_27917,-1,16.42172622680664,67,209,143,845,0.16923076923076924,15,1.094781748453776,3609
Parechovirus_polyprotein,k141_8552|frame=-2,k141_8552,-2,16.406543731689453,43,147,105,2205,0.047619047619047616,12,1.3672119776407878,397
Astroviridae_1B_pcr_primer_region_RDRP,k141_3759|frame=3,k141_3759,3,16.355558395385742,33,109,77,128,0.6015625,15,1.0903705596923827,876
Astroviridae_1A,k141_27696|frame=1,k141_27696,1,16.336721420288086,427,497,71,858,0.08275058275058275,15,1.0891147613525392,353
Kobuvirus_2A_2B_2C,k141_24369|frame=-3,k141_24369,-3,16.253524780273438,270,332,63,635,0.09921259842519685,15,1.083568318684896,1222
Parechovirus_polyprotein,k141_13104|frame=-1,k141_13104,-1,16.207347869873047,1665,1722,58,2205,0.026303854875283448,12,1.3506123224894206,4021
Kobuvirus_3A_3B_3C_3D,k141_8248|frame=-2,k141_8248,-2,16.197214126586914,392,541,150,627,0.23923444976076555,15,1.0798142751057942,1665
Parechovirus_3A_3B_3C_3D,k141_25339|frame=-1,k141_25339,-1,16.168325424194336,430,527,98,567,0.1728395061728395,12,1.3473604520161946,609
Kobuvirus_polyprotein,k141_26173|frame=-3,k141_26173,-3,16.16330337524414,348,455,108,2410,0.044813278008298756,15,1.0775535583496094,443
Astroviridae_1A,k141_4139|frame=2,k141_4139,2,16.065879821777344,437,497,61,858,0.07109557109557109,15,1.0710586547851562,1191
Parechovirus_polyprotein,k141_12956|frame=3,k141_12956,3,16.051313400268555,367,429,63,2205,0.02857142857142857,12,1.3376094500223796,769
Kobuvirus_polyprotein,k141_12694|frame=-2,k141_12694,-2,16.048294067382812,1775,1916,142,2410,0.05892116182572614,15,1.0698862711588542,518
Kobuvirus_VP0-VP3-VP1,k141_14433|frame=-2,k141_14433,-2,16.041284561157227,67,209,143,845,0.16923076923076924,15,1.069418970743815,1657
Kobuvirus_VP0-VP3-VP1,k141_20335|frame=2,k141_20335,2,16.00136947631836,67,209,143,845,0.16923076923076924,15,1.0667579650878907,1706
Parechovirus_polyprotein,k141_6153|frame=2,k141_6153,2,15.927380561828613,1169,1225,57,2205,0.02585034013605442,12,1.3272817134857178,365
Kobuvirus_polyprotein,k141_15146|frame=1,k141_15146,1,15.923210144042969,556,641,86,2410,0.03568464730290456,15,1.061547342936198,1109
Parechovirus_polyprotein,k141_31580|frame=2,k141_31580,2,15.864398002624512,1745,1784,40,2205,0.018140589569160998,12,1.322033166885376,548
Astroviridae_1A,k141_30886|frame=1,k141_30886,1,15.808672904968262,436,497,62,858,0.07226107226107226,15,1.053911526997884,481
Kobuvirus_3A_3B_3C_3D,k141_14851|frame=-3,k141_14851,-3,15.776552200317383,99,146,48,627,0.07655502392344497,15,1.0517701466878255,373
Parechovirus_3A_3B_3C_3D,k141_16454|frame=-1,k141_16454,-1,15.737308502197266,316,459,144,567,0.25396825396825395,12,1.3114423751831055,545
Astroviridae_1A,k141_9829|frame=3,k141_9829,3,15.707178115844727,437,497,61,858,0.07109557109557109,15,1.0471452077229817,797
Kobuvirus_polyprotein,k141_7491|frame=-2,k141_7491,-2,15.646939277648926,2172,2303,132,2410,0.054771784232365145,15,1.043129285176595,1527
Astroviridae_1B,k141_12531|frame=1,k141_12531,1,15.639562606811523,316,384,69,516,0.13372093023255813,15,1.0426375071207683,835
Kobuvirus_polyprotein,k141_4160|frame=3,k141_4160,3,15.628018379211426,623,743,121,2410,0.05020746887966805,15,1.0418678919474285,517
Kobuvirus_VP0-VP3-VP1,k141_8476|frame=-3,k141_8476,-3,15.581300735473633,67,209,143,845,0.16923076923076924,15,1.0387533823649089,1966
Astroviridae_1A,k141_20541|frame=-3,k141_20541,-3,15.561919212341309,445,497,53,858,0.06177156177156177,15,1.037461280822754,1606
Parechovirus_polyprotein,k141_14389|frame=-2,k141_14389,-2,15.561114311218262,1068,1221,154,2205,0.06984126984126984,12,1.2967595259348552,4785
Parechovirus_3A_3B_3C_3D,k141_23639|frame=1,k141_23639,1,15.523374557495117,103,229,127,567,0.2239858906525573,12,1.2936145464579265,1093
Astroviridae_1A,k141_19354|frame=-3,k141_19354,-3,15.503889083862305,444,497,54,858,0.06293706293706294,15,1.0335926055908202,1781
Kobuvirus_VP0-VP3-VP1,k141_4965|frame=-3,k141_4965,-3,15.473359107971191,61,209,149,845,0.17633136094674556,15,1.031557273864746,4414
Kobuvirus_VP0-VP3-VP1,k141_13486|frame=3,k141_13486,3,15.45494556427002,67,209,143,845,0.16923076923076924,15,1.030329704284668,4913
Kobuvirus_3A_3B_3C_3D,k141_1337|frame=3,k141_1337,3,15.453645706176758,376,466,91,627,0.14513556618819776,15,1.0302430470784505,368
Parechovirus_polyprotein,k141_7561|frame=-1,k141_7561,-1,15.418896675109863,2028,2083,56,2205,0.025396825396825397,12,1.2849080562591553,662
Parechovirus_polyprotein,k141_6292|frame=1,k141_6292,1,15.414715766906738,1082,1235,154,2205,0.06984126984126984,12,1.2845596472422283,2243
Astroviridae_1B_pcr_primer_region_RDRP,k141_3378|frame=1,k141_3378,1,15.4072265625,53,109,57,128,0.4453125,15,1.0271484375,10619
Parechovirus_polyprotein,k141_30547|frame=-1,k141_30547,-1,15.387801170349121,1664,1719,56,2205,0.025396825396825397,12,1.28231676419576,4107
Kobuvirus_3A_3B_3C_3D,k141_5792|frame=3,k141_5792,3,15.167810440063477,440,510,71,627,0.11323763955342903,15,1.0111873626708985,1482
Kobuvirus_polyprotein,k141_1623|frame=1,k141_1623,1,15.163458824157715,359,501,143,2410,0.05933609958506224,15,1.0108972549438477,1711
Astroviridae_1A,k141_37191|frame=-2,k141_37191,-2,15.065122604370117,120,204,85,858,0.09906759906759907,15,1.0043415069580077,413
Astroviridae_1B_pcr_primer_region_RDRP,k141_7331|frame=1,k141_7331,1,15.003348350524902,25,85,61,128,0.4765625,15,1.0002232233683268,799
Kobuvirus_3A_3B_3C_3D,k141_26249|frame=-2,k141_26249,-2,14.983159065246582,441,472,32,627,0.051036682615629984,15,0.9988772710164388,309
Parechovirus_polyprotein,k141_6609|frame=1,k141_6609,1,14.96239948272705,374,430,57,2205,0.02585034013605442,12,1.2468666235605876,657
Kobuvirus_polyprotein,k141_30568|frame=2,k141_30568,2,14.89661979675293,593,633,41,2410,0.01701244813278008,15,0.9931079864501953,489
Astroviridae_1B_pcr_primer_region_RDRP,k141_31564|frame=-2,k141_31564,-2,14.88060188293457,41,109,69,128,0.5390625,15,0.9920401255289714,1345
Parechovirus_polyprotein,k141_3674|frame=1,k141_3674,1,14.876392364501953,102,204,103,2205,0.04671201814058957,12,1.239699363708496,321
Kobuvirus_3A_3B_3C_3D,k141_11607|frame=3,k141_11607,3,14.87314510345459,186,277,92,627,0.1467304625199362,15,0.9915430068969726,349
Parechovirus_3A_3B_3C_3D,k141_3759|frame=3,k141_3759,3,14.861174583435059,265,414,150,567,0.26455026455026454,12,1.2384312152862549,876
Astroviridae_1B_pcr_primer_region_RDRP,k141_30071|frame=1,k141_30071,1,14.753410339355469,53,109,57,128,0.4453125,15,0.9835606892903646,609
Kobuvirus_VP0-VP3-VP1,k141_6609|frame=1,k141_6609,1,14.70398235321045,301,349,49,845,0.05798816568047337,15,0.98026549021403,657
Kobuvirus_polyprotein,k141_35573|frame=-3,k141_35573,-3,14.655982971191406,356,501,146,2410,0.06058091286307054,15,0.9770655314127604,1190
Kobuvirus_polyprotein,k141_9148|frame=-2,k141_9148,-2,14.64525318145752,404,492,89,2410,0.036929460580912864,15,0.976350212097168,311
Astroviridae_1A,k141_37023|frame=-1,k141_37023,-1,14.623157501220703,444,497,54,858,0.06293706293706294,15,0.9748771667480469,559
Astroviridae_1A,k141_422|frame=1,k141_422,1,14.601614952087402,443,497,55,858,0.0641025641025641,15,0.9734409968058269,470
Astroviridae_1B_pcr_primer_region_RDRP,k141_7255|frame=2,k141_7255,2,14.544681549072266,49,117,69,128,0.5390625,15,0.9696454366048177,676
Kobuvirus_3A_3B_3C_3D,k141_31559|frame=-3,k141_31559,-3,14.52139663696289,506,617,112,627,0.17862838915470494,15,0.9680931091308593,646
Kobuvirus_polyprotein,k141_12956|frame=3,k141_12956,3,14.512022972106934,557,641,85,2410,0.035269709543568464,15,0.9674681981404623,769
Astroviridae_1B_pcr_primer_region_RDRP,k141_33454|frame=2,k141_33454,2,14.508828163146973,48,117,70,128,0.546875,15,0.9672552108764648,1547
Kobuvirus_2A_2B_2C,k141_7335|frame=-3,k141_7335,-3,14.482012748718262,321,371,51,635,0.08031496062992126,15,0.9654675165812174,351
Parechovirus_polyprotein,k141_1519|frame=3,k141_1519,3,14.47823429107666,1663,1719,57,2205,0.02585034013605442,12,1.2065195242563884,1671
Kobuvirus_3A_3B_3C_3D,k141_18665|frame=1,k141_18665,1,14.408151626586914,4,153,150,627,0.23923444976076555,15,0.960543441772461,1016
Kobuvirus_2A_2B_2C,k141_36482|frame=-3,k141_36482,-3,14.386423110961914,77,137,61,635,0.09606299212598425,15,0.9590948740641276,313
Kobuvirus_VP0-VP3-VP1,k141_19575|frame=-3,k141_19575,-3,14.354990005493164,67,209,143,845,0.16923076923076924,15,0.9569993336995443,3338
Astroviridae_1B_pcr_primer_region_RDRP,k141_33463|frame=-3,k141_33463,-3,14.284515380859375,48,109,62,128,0.484375,15,0.952301025390625,354
Kobuvirus_VP0-VP3-VP1,k141_22973|frame=1,k141_22973,1,14.268379211425781,67,209,143,845,0.16923076923076924,15,0.9512252807617188,1663
Kobuvirus_polyprotein,k141_27917|frame=-1,k141_27917,-1,14.248407363891602,359,501,143,2410,0.05933609958506224,15,0.9498938242594401,3609
Astroviridae_1A,k141_23705|frame=-1,k141_23705,-1,14.192525863647461,123,200,78,858,0.09090909090909091,15,0.9461683909098307,508
Parechovirus_polyprotein,k141_15146|frame=1,k141_15146,1,14.176348686218262,353,422,70,2205,0.031746031746031744,12,1.1813623905181885,1109
Kobuvirus_VP0-VP3-VP1,k141_14505|frame=-2,k141_14505,-2,14.161548614501953,67,209,143,845,0.16923076923076924,15,0.9441032409667969,3594
Kobuvirus_polyprotein,k141_7854|frame=1,k141_7854,1,14.148355484008789,609,733,125,2410,0.05186721991701245,15,0.9432236989339192,947
Astroviridae_1B_pcr_primer_region_RDRP,k141_2986|frame=1,k141_2986,1,14.128695487976074,49,116,68,128,0.53125,15,0.9419130325317383,789
Astroviridae_1A,k141_1003|frame=3,k141_1003,3,14.120447158813477,445,497,53,858,0.06177156177156177,15,0.9413631439208985,648
Astroviridae_1A,k141_21566|frame=-3,k141_21566,-3,14.041960716247559,436,568,133,858,0.155011655011655,15,0.9361307144165039,1605
Kobuvirus_polyprotein,k141_21422|frame=3,k141_21422,3,13.965032577514648,2025,2083,59,2410,0.024481327800829875,15,0.9310021718343099,353
Astroviridae_1A,k141_29007|frame=-1,k141_29007,-1,13.949766159057617,431,489,59,858,0.06876456876456877,15,0.9299844106038412,360
Kobuvirus_3A_3B_3C_3D,k141_19637|frame=-2,k141_19637,-2,13.90744686126709,261,496,236,627,0.3763955342902711,15,0.9271631240844727,1612
Kobuvirus_VP0-VP3-VP1,k141_15113|frame=3,k141_15113,3,13.862632751464844,61,209,149,845,0.17633136094674556,15,0.924175516764323,8254
Kobuvirus_polyprotein,k141_5529|frame=2,k141_5529,2,13.841421127319336,1892,1928,37,2410,0.015352697095435684,15,0.9227614084879557,502
Astroviridae_1B_pcr_primer_region_RDRP,k141_30338|frame=2,k141_30338,2,13.837949752807617,48,117,70,128,0.546875,15,0.9225299835205079,1862
Parechovirus_VP0_VP3_VP1,k141_17975|frame=-2,k141_17975,-2,13.8206205368042,105,241,137,808,0.16955445544554457,12,1.1517183780670166,7045
Astroviridae_1B_pcr_primer_region_RDRP,k141_31813|frame=-1,k141_31813,-1,13.814839363098145,52,116,65,128,0.5078125,15,0.9209892908732097,756
Parechovirus_polyprotein,k141_30568|frame=2,k141_30568,2,13.800484657287598,348,416,69,2205,0.031292517006802724,12,1.1500403881072998,489
Parechovirus_polyprotein,k141_19637|frame=-2,k141_19637,-2,13.755462646484375,1841,1991,151,2205,0.06848072562358276,12,1.146288553873698,1612
Astroviridae_1B_pcr_primer_region_RDRP,k141_9580|frame=1,k141_9580,1,13.747437477111816,53,109,57,128,0.4453125,15,0.9164958318074544,852
Astroviridae_1B,k141_21548|frame=-1,k141_21548,-1,13.652417182922363,252,379,128,516,0.24806201550387597,15,0.9101611455281575,3906
Kobuvirus_VP0-VP3-VP1,k141_14389|frame=-2,k141_14389,-2,13.640532493591309,67,209,143,845,0.16923076923076924,15,0.9093688329060873,4785
Parechovirus_polyprotein,k141_16175|frame=2,k141_16175,2,13.630027770996094,45,245,201,2205,0.09115646258503401,12,1.1358356475830078,5373
Astroviridae_1B,k141_7255|frame=2,k141_7255,2,13.570525169372559,317,442,126,516,0.2441860465116279,15,0.9047016779581706,676
Kobuvirus_polyprotein,k141_14433|frame=-2,k141_14433,-2,13.557642936706543,358,501,144,2410,0.05975103734439834,15,0.9038428624471029,1657
Kobuvirus_polyprotein,k141_20335|frame=2,k141_20335,2,13.542442321777344,357,501,145,2410,0.06016597510373444,15,0.9028294881184896,1706
Kobuvirus_polyprotein,k141_30029|frame=3,k141_30029,3,13.541473388671875,268,323,56,2410,0.023236514522821577,15,0.902764892578125,1439
Parechovirus_3A_3B_3C_3D,k141_12097|frame=-1,k141_12097,-1,13.53931999206543,105,149,45,567,0.07936507936507936,12,1.1282766660054524,619
Astroviridae_1B_pcr_primer_region_RDRP,k141_22092|frame=-3,k141_22092,-3,13.521973609924316,54,111,58,128,0.453125,15,0.9014649073282878,769
Astroviridae_1A,k141_273|frame=3,k141_273,3,13.497872352600098,456,497,42,858,0.04895104895104895,15,0.8998581568400065,312
Parechovirus_polyprotein,k141_35669|frame=-2,k141_35669,-2,13.398542404174805,1741,1857,117,2205,0.053061224489795916,12,1.1165452003479004,1072
Astroviridae_1B_pcr_primer_region_RDRP,k141_21548|frame=-1,k141_21548,-1,13.385029792785645,49,111,63,128,0.4921875,15,0.892335319519043,3906
Parechovirus_polyprotein,k141_35365|frame=1,k141_35365,1,13.38283920288086,509,535,27,2205,0.012244897959183673,12,1.1152366002400715,494
Astroviridae_1B,k141_3378|frame=1,k141_3378,1,13.374003410339355,240,377,138,516,0.26744186046511625,15,0.891600227355957,10619
Parechovirus_polyprotein,k141_12694|frame=-2,k141_12694,-2,13.337584495544434,1664,1715,52,2205,0.023582766439909298,12,1.1114653746287029,518
Kobuvirus_polyprotein,k141_24369|frame=-3,k141_24369,-3,13.329000473022461,1406,1469,64,2410,0.026556016597510373,15,0.8886000315348307,1222
Kobuvirus_2A_2B_2C,k141_29442|frame=-2,k141_29442,-2,13.323919296264648,37,136,100,635,0.15748031496062992,15,0.8882612864176432,930
Astroviridae_1A,k141_6665|frame=-3,k141_6665,-3,13.278595924377441,431,497,67,858,0.0780885780885781,15,0.8852397282918294,1197
Astroviridae_1B,k141_2592|frame=-1,k141_2592,-1,13.249658584594727,313,353,41,516,0.07945736434108527,15,0.8833105723063152,327
Astroviridae_1A,k141_13581|frame=-2,k141_13581,-2,13.230995178222656,445,496,52,858,0.06060606060606061,15,0.8820663452148437,597
Kobuvirus_VP0-VP3-VP1,k141_31821|frame=1,k141_31821,1,13.226896286010742,58,211,154,845,0.18224852071005918,15,0.8817930857340495,3428
Kobuvirus_VP0-VP3-VP1,k141_10387|frame=-2,k141_10387,-2,13.223233222961426,67,209,143,845,0.16923076923076924,15,0.8815488815307617,2539
Kobuvirus_polyprotein,k141_13486|frame=3,k141_13486,3,13.22280216217041,359,501,143,2410,0.05933609958506224,15,0.881520144144694,4913
Astroviridae_1B_pcr_primer_region_RDRP,k141_10550|frame=-1,k141_10550,-1,13.218118667602539,53,116,64,128,0.5,15,0.8812079111735026,775
Kobuvirus_polyprotein,k141_4965|frame=-3,k141_4965,-3,13.212372779846191,352,501,150,2410,0.06224066390041494,15,0.8808248519897461,4414
Kobuvirus_polyprotein,k141_8476|frame=-3,k141_8476,-3,13.206059455871582,357,501,145,2410,0.06016597510373444,15,0.8804039637247721,1966
Parechovirus_polyprotein,k141_24369|frame=-3,k141_24369,-3,13.19515323638916,1153,1245,93,2205,0.04217687074829932,12,1.09959610303243,1222
